doctype,item_name,valuation_rate,image,item_group,item_code,stock_uom,standard_rate,opening_stock,warehouse
Item,"No Added Sugar Protein Bar - Hazelnut, Provides Energy",699,https://www.bigbasket.com/media/uploads/p/l/40124233_6-yoga-bar-protein-bar-hazlenut-toffee.jpg,Gourmet & World Food,ITEM7602,kg,699,680,Stores-WH
Item,"Capsules - Jointneed-GB, Glucosamine with Ginkgo Biloba",550,https://www.bigbasket.com/media/uploads/p/l/40131838_3-healthvit-capsules-jointneed-gb-glucosamine-with-ginkgo-biloba.jpg,Beauty & Hygiene,ITEM7603,kg,550,879,Stores-WH
Item,"Face Mask For Adults - 2 Ply, Cotton, Assorted",299,https://www.bigbasket.com/media/uploads/p/l/40195067_4-the-august-co-face-mask-for-adults-2-ply-cotton-assorted.jpg,Beauty & Hygiene,ITEM7604,kg,299,773,Stores-WH
Item,Debut Eau De Parfum,6000,https://www.bigbasket.com/media/uploads/p/l/40139193_3-aigner-debut-eau-de-parfum.jpg,Beauty & Hygiene,ITEM7605,kg,6000,927,Stores-WH
Item,Natural Honey - Multiflora,250,https://www.bigbasket.com/media/uploads/p/l/40204918_3-diving-duck-natural-honey-multiflora.jpg,Snacks & Branded Foods,ITEM7606,kg,250,959,Stores-WH
Item,"Effervescent Tablets - Apple Cider Vinegar, Vitamins & Antioxidants Rich, For Immunity, Gut Health, Green Apple Flavour",499,https://www.bigbasket.com/media/uploads/p/l/40244335_1-suprfit-effervescent-tablets-apple-cider-vinegar-vitamins-antioxidants-rich-for-ilunity-gut-health-green-apple-flavour.jpg,Gourmet & World Food,ITEM7607,kg,499,757,Stores-WH
Item,"Cute Solid Spoon - 11405, Stainless Steel, Easy To Use",115,https://www.bigbasket.com/media/uploads/p/l/40249673_3-pigeon-cute-solid-spoon-11405-stainless-steel-easy-to-use.jpg,"Kitchen, Garden & Pets",ITEM7608,kg,115,529,Stores-WH
Item,"Regular Plain Bucket - Sturdy & Durable, Pink, For Home Use",199,https://www.bigbasket.com/media/uploads/p/l/40228360_1-polyset-regular-plain-bucket-sturdy-durable-pink-for-home-use.jpg,Cleaning & Household,ITEM7609,kg,199,665,Stores-WH
Item,"Regular Plain Bucket - Sturdy & Durable, Silver, For Home Use",199,https://www.bigbasket.com/media/uploads/p/l/40228361_1-polyset-regular-plain-bucket-sturdy-durable-silver-for-home-use.jpg,Cleaning & Household,ITEM7610,kg,199,831,Stores-WH
Item,"SP Bucket - Durable & Sturdy, For Home Use, Transparent",559,https://www.bigbasket.com/media/uploads/p/l/40228369_1-polyset-sp-bucket-durable-sturdy-for-home-use-transparent.jpg,Cleaning & Household,ITEM7611,kg,559,881,Stores-WH
Item,"Stool - Comfi, Sandy Brown, Durable & Non- Slip",299,https://www.bigbasket.com/media/uploads/p/l/40228372_1-polyset-stool-comfi-sandy-brown-durable-non-slip.jpg,Cleaning & Household,ITEM7612,kg,299,928,Stores-WH
Item,"Space Saver Basket -  Blue+Red+Green, Multipurpose",235,https://www.bigbasket.com/media/uploads/p/l/40228454_1-polyset-space-saver-basket-blueredgreen-multipurpose.jpg,Cleaning & Household,ITEM7613,kg,235,87,Stores-WH
Item,Cenvitan Multivitamin & Multimineral Tablets - For Men,500,https://www.bigbasket.com/media/uploads/p/l/40216272_2-healthvit-cenvitan-multivitamin-multimineral-tablets-for-men.jpg,Beauty & Hygiene,ITEM7614,kg,500,476,Stores-WH
Item,"Health Supplement - Vitamin B12 Tablets, 500 mcg",200,https://www.bigbasket.com/media/uploads/p/l/40216274_2-healthvit-health-supplement-vitamin-b12-tablets-500-mcg.jpg,Beauty & Hygiene,ITEM7615,kg,200,233,Stores-WH
Item,"Menstrual Cup - With Cotton Carry Pouch, Reusable, Up To 10 Hours Protection, XS",599,https://www.bigbasket.com/media/uploads/p/l/40233317_2-plush-menstrual-cup-with-cotton-carry-pouch-reusable-up-to-10-hours-protection-xs.jpg,Beauty & Hygiene,ITEM7616,kg,599,429,Stores-WH
Item,Whole Grain Mustard Sauce,159,https://www.bigbasket.com/media/uploads/p/l/40069132_9-happychef-whole-grain-mustard-sauce.jpg,Gourmet & World Food,ITEM7617,kg,159,662,Stores-WH
Item,Szechwan Original Sauce,159,https://www.bigbasket.com/media/uploads/p/l/40069138_10-happychef-szechwan-original-sauce.jpg,Gourmet & World Food,ITEM7618,kg,159,452,Stores-WH
Item,Wet Mop - Micro Fiber Floor With Steel Stick,769,https://www.bigbasket.com/media/uploads/p/l/40113321_2-liao-wet-mop-micro-fiber-floor-with-steel-stick.jpg,Cleaning & Household,ITEM7619,kg,769,458,Stores-WH
Item,Radiant Liquid Foundation,695,https://www.bigbasket.com/media/uploads/p/l/40171199_6-la-colors-radiant-liquid-foundation.jpg,Beauty & Hygiene,ITEM7620,kg,695,196,Stores-WH
Item,"Eye Definer - Brown, No.02",945,https://www.bigbasket.com/media/uploads/p/l/40181574_5-chambor-eye-definer-brown-no02.jpg,Beauty & Hygiene,ITEM7621,kg,945,679,Stores-WH
Item,Kolkata/Bengali Hilsa Fish - Medium,3155,https://www.bigbasket.com/media/uploads/p/l/40119211_2-fresho-hilsa-medium.jpg,"Eggs, Meat & Fish",ITEM7622,kg,3155,996,Stores-WH
Item,Kolkata/Bengali Bhola Small - Whole Cleaned,235,https://www.bigbasket.com/media/uploads/p/l/40087282_2-fresho-bhola-small.jpg,"Eggs, Meat & Fish",ITEM7623,kg,235,771,Stores-WH
Item,"Kolkata/Bengali Bhola Small - Whole Cleaned, 2-4 pcs",458,https://www.bigbasket.com/media/uploads/p/l/40087283_2-fresho-bhola-small-preservative-free.jpg,"Eggs, Meat & Fish",ITEM7624,kg,458,181,Stores-WH
Item,Kolkata/Bengali Bhola Small - Whole Cleaned,875,https://www.bigbasket.com/media/uploads/p/l/40087284_2-fresho-bhola-small.jpg,"Eggs, Meat & Fish",ITEM7625,kg,875,417,Stores-WH
Item,Bele Fish Whole-B,460,https://www.bigbasket.com/media/uploads/p/l/40199792_1-fresho-bele-fish-whole-b.jpg,"Eggs, Meat & Fish",ITEM7626,kg,460,520,Stores-WH
Item,Kolkata/Bengali Bele Fish - Whole Cleaned,568,https://www.bigbasket.com/media/uploads/p/l/40093193_2-fresho-bele-fish.jpg,"Eggs, Meat & Fish",ITEM7627,kg,568,629,Stores-WH
Item,Kolkata/Bengali Bele Fish - Whole Cleaned,1111,https://www.bigbasket.com/media/uploads/p/l/40093194_2-fresho-bele-fish.jpg,"Eggs, Meat & Fish",ITEM7628,kg,1111,854,Stores-WH
Item,Japani Puti Fish Whole-B,540,https://www.bigbasket.com/media/uploads/p/l/40199827_1-fresho-japani-puti-fish-whole-b.jpg,"Eggs, Meat & Fish",ITEM7629,kg,540,512,Stores-WH
Item,Kolkata/Bengali Japani Puti Fish - Whole Cleaned,500,https://www.bigbasket.com/media/uploads/p/l/40093197_2-fresho-japani-puti-fish.jpg,"Eggs, Meat & Fish",ITEM7630,kg,500,630,Stores-WH
Item,"Triply Stainless Steel Kadai - With Glass Lid, 24 cm",3100,https://www.bigbasket.com/media/uploads/p/l/40214709_5-kitchen-essentials-triply-stainless-steel-kadai-with-glass-lid-24-cm.jpg,"Kitchen, Garden & Pets",ITEM7631,kg,3100,792,Stores-WH
Item,"Extreme Stay Liquid Eyeliner - Intense Colour, Waterproof & Smudge Proof",450,https://www.bigbasket.com/media/uploads/p/l/40256041_1-renee-extreme-stay-liquid-eyeliner-intense-colour-waterproof-smudgeproof.jpg,Beauty & Hygiene,ITEM7632,kg,450,369,Stores-WH
Item,Roasted Multigrain - Minty,95,https://www.bigbasket.com/media/uploads/p/l/40112407_7-gooddiet-roasted-multigrain-minty-namkeen.jpg,Gourmet & World Food,ITEM7633,kg,95,283,Stores-WH
Item,Roasted Nutri Mixture - Lime,109,https://www.bigbasket.com/media/uploads/p/l/40112408_7-gooddiet-snacks-roasted-nutri-mixture-lime.jpg,Gourmet & World Food,ITEM7634,kg,109,427,Stores-WH
Item,Roasted Mixture - Lime,109,https://www.bigbasket.com/media/uploads/p/l/40112410_7-gooddiet-snacks-roasted-mixture-lime.jpg,Gourmet & World Food,ITEM7635,kg,109,219,Stores-WH
Item,Roasted Sprouted Mixture - Plain,95,https://www.bigbasket.com/media/uploads/p/l/40112412_7-gooddiet-snacks-roasted-sprouted-mixture-plain.jpg,Gourmet & World Food,ITEM7636,kg,95,90,Stores-WH
Item,Roasted Quinoa Puff Plain,109,https://www.bigbasket.com/media/uploads/p/l/40112414_7-gooddiet-snacks-roasted-quinoa-puff-plain.jpg,Gourmet & World Food,ITEM7637,kg,109,255,Stores-WH
Item,Roasted Quinoa Puff - Jalapeno,109,https://www.bigbasket.com/media/uploads/p/l/40112415_7-gooddiet-snacks-roasted-quinoa-puff-jalapeno.jpg,Gourmet & World Food,ITEM7638,kg,109,502,Stores-WH
Item,Premium Wafer Bites - Cappuccino,85,https://www.bigbasket.com/media/uploads/p/l/40184550_3-tasties-premium-wafer-bites-cappucino.jpg,Snacks & Branded Foods,ITEM7639,kg,85,517,Stores-WH
Item,"Slicker Brush - Medium, Suitable For All Pets, Easy To Clean",420,https://www.bigbasket.com/media/uploads/p/l/40224185_1-groom-tools-slicker-brush-medium-suitable-for-all-pets-easy-to-clean.jpg,"Kitchen, Garden & Pets",ITEM7640,kg,420,969,Stores-WH
Item,"Steel Cloth Clip - Easy To Use, High Quality, Durable, Silver",499,https://www.bigbasket.com/media/uploads/p/l/40230325_1-hazel-steel-cloth-clip-easy-to-use-high-quality-durable-silver.jpg,Cleaning & Household,ITEM7641,kg,499,894,Stores-WH
Item,"Steel Round Clip - For Drying Clothes, Easy To Use, Durable, Silver",619,https://www.bigbasket.com/media/uploads/p/l/40230327_1-hazel-steel-round-clip-for-drying-clothes-easy-to-use-durable-silver.jpg,Cleaning & Household,ITEM7642,kg,619,288,Stores-WH
Item,"Steel Square Hanger - With Clips, For Drying Clothes, Easy To Use, Durable, Silver",1199,https://www.bigbasket.com/media/uploads/p/l/40230328_1-hazel-steel-square-hanger-with-clips-for-drying-clothes-easy-to-use-durable-silver.jpg,Cleaning & Household,ITEM7643,kg,1199,676,Stores-WH
Item,"Steel Rectangle Cloth Hanger - With Clips, For Kids, Easy To Use, Durable",1499,https://www.bigbasket.com/media/uploads/p/l/40230329_1-hazel-steel-rectangle-cloth-hanger-with-clips-for-kids-easy-to-use-durable.jpg,Cleaning & Household,ITEM7644,kg,1499,847,Stores-WH
Item,"Steel Cloth Hanger - With Clips, High Quality, Easy To Use, Durable",989,https://www.bigbasket.com/media/uploads/p/l/40230330_1-hazel-steel-cloth-hanger-with-clips-high-quality-easy-to-use-durable.jpg,Cleaning & Household,ITEM7645,kg,989,351,Stores-WH
Item,"Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable",1499,https://www.bigbasket.com/media/uploads/p/l/40230334_1-hazel-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable.jpg,Cleaning & Household,ITEM7646,kg,1499,839,Stores-WH
Item,"Retro Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable",1619,https://www.bigbasket.com/media/uploads/p/l/40230335_1-hazel-retro-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable.jpg,Cleaning & Household,ITEM7647,kg,1619,324,Stores-WH
Item,"Retro Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable, Black",1669,https://www.bigbasket.com/media/uploads/p/l/40230336_1-hazel-retro-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable-black.jpg,Cleaning & Household,ITEM7648,kg,1669,440,Stores-WH
Item,"Solid Steel Hangers & Hooks - Lightweight, Durable, For Belts, Caps, Scarfs",1079,https://www.bigbasket.com/media/uploads/p/l/40230338_1-hazel-solid-steel-hangers-hooks-lightweight-durable-for-belts-caps-scarfs.jpg,Cleaning & Household,ITEM7649,kg,1079,947,Stores-WH
Item,"Stainless Steel Hangers - High-Quality Material, Lightweight, Durable",1329,https://www.bigbasket.com/media/uploads/p/l/40230339_1-hazel-stainless-steel-hangers-high-quality-material-lightweight-durable.jpg,Cleaning & Household,ITEM7650,kg,1329,401,Stores-WH
Item,Casserole - Non-Stick  - Stainless Steel Lid - 240 mm,1250,https://www.bigbasket.com/media/uploads/p/l/40230650_1-iveo-non-stick-casserole-with-stainless-steel-lid-240-l.jpg,"Kitchen, Garden & Pets",ITEM7651,kg,1250,404,Stores-WH
Item,"Spatula Set - Black, Heat Resistant, Non Stick",329,https://www.bigbasket.com/media/uploads/p/l/40228403_1-polyset-spatula-set-black-heat-resistant-non-stick.jpg,"Kitchen, Garden & Pets",ITEM7652,kg,329,578,Stores-WH
Item,"Tic Tac Sprinkler - Big, For Condiments & Seasonings Storage",115,https://www.bigbasket.com/media/uploads/p/l/40228449_1-polyset-tic-tac-sprinkler-big-for-condiments-seasonings-storage.jpg,"Kitchen, Garden & Pets",ITEM7653,kg,115,596,Stores-WH
Item,Tic Tac Sprinkler - For Seasonings  & Condiments Storage,159,https://www.bigbasket.com/media/uploads/p/l/40228450_1-polyset-tic-tac-sprinkler-for-seasonings-condiments-storage.jpg,"Kitchen, Garden & Pets",ITEM7654,kg,159,377,Stores-WH
Item,"Portable Crush Juicer - Red, Perfect For Outdoor & Kitchen Use",215,https://www.bigbasket.com/media/uploads/p/l/40228451_1-polyset-portable-crush-juicer-red-perfect-for-outdoor-kitchen-use.jpg,"Kitchen, Garden & Pets",ITEM7655,kg,215,533,Stores-WH
Item,"Portable Crush Juicer - Yellow, Perfect For Outings,Kitchen Use",215,https://www.bigbasket.com/media/uploads/p/l/40228453_1-polyset-portable-crush-juicer-yellow-perfect-for-outingskitchen-use.jpg,"Kitchen, Garden & Pets",ITEM7656,kg,215,344,Stores-WH
Item,"Led Batten Cool Day Light - Saves Energy, 5 Watt, Provides Spot-Free Illumination, White",340,https://www.bigbasket.com/media/uploads/p/l/40228198_1-wipro-garnet-led-batten-cool-day-light-saves-energy-5-watt-provides-spot-free-illumination-white.jpg,"Kitchen, Garden & Pets",ITEM7657,kg,340,102,Stores-WH
Item,"Nilgiri Green Tea - Yakuso Tulsi, May Help In Weight Management",800,https://www.bigbasket.com/media/uploads/p/l/40228289_1-teamonk-yakuso-tulsi-green-tea-loose-leaf-weight-care-easy-digest.jpg,Gourmet & World Food,ITEM7658,kg,800,314,Stores-WH
Item,"Darjeeling Oolong Tea - Tapas, May Help In Managing Weight",600,https://www.bigbasket.com/media/uploads/p/l/40228290_1-teamonk-tapas-oolong-tea-loose-leaf-weight-care.jpg,Gourmet & World Food,ITEM7659,kg,600,512,Stores-WH
Item,Kimaya White Tea - Provides Glow,600,https://www.bigbasket.com/media/uploads/p/l/40228292_1-teamonk-kimaya-white-tea-loose-leaf-glow.jpg,Gourmet & World Food,ITEM7660,kg,600,959,Stores-WH
Item,"Nilgiri Oolong Tea - Wa, May Help In Managing Weight",1275,https://www.bigbasket.com/media/uploads/p/l/40228294_1-teamonk-wa-oolong-tea-loose-leaf-weight-care.jpg,Gourmet & World Food,ITEM7661,kg,1275,941,Stores-WH
Item,"Dot Design PVC Food Mat/Bed Server - Reversible & Waterproof, Blue, Standard",599,https://www.bigbasket.com/media/uploads/p/l/40242945_1-kuber-industries-dot-design-pvc-food-matbed-server-reversible-waterproof-blue-standard.jpg,"Kitchen, Garden & Pets",ITEM7662,kg,599,285,Stores-WH
Item,"Horse Design PVC Place Mat Set With Tea Coasters - CTKTC032183, For Dining Table, Brown, Standard",479,https://www.bigbasket.com/media/uploads/p/l/40242951_1-kuber-industries-horse-design-pvc-place-mat-set-with-tea-coasters-ctktc032183-for-dining-table-brown-standard.jpg,"Kitchen, Garden & Pets",ITEM7663,kg,479,592,Stores-WH
Item,"Wooden Design PVC Place Mat Set With Tea Coasters - CTKTC032190, For Dining Table, Brown, Standard",699,https://www.bigbasket.com/media/uploads/p/l/40242959_1-kuber-industries-wooden-design-pvc-place-mat-set-with-tea-coasters-ctktc032190-for-dining-table-brown-standard.jpg,"Kitchen, Garden & Pets",ITEM7664,kg,699,659,Stores-WH
Item,"Heart Design PVC Food Mat/Bed Server - Reversible, Waterproof, Red & Cream",599,https://www.bigbasket.com/media/uploads/p/l/40242982_1-kuber-industries-heart-design-pvc-food-matbed-server-reversible-waterproof-red-cream.jpg,"Kitchen, Garden & Pets",ITEM7665,kg,599,541,Stores-WH
Item,"Door Mat - Cotton Blend, For Living Room, Bedroom, Front Door, Bathroom, 16x24 Inch, Maroon",959,https://www.bigbasket.com/media/uploads/p/l/40242985_1-kuber-industries-door-mat-cotton-blend-for-living-room-bedroom-front-door-bathroom-16x24-inch-maroon.jpg,Cleaning & Household,ITEM7666,kg,959,816,Stores-WH
Item,"Stainless Steel Turner/Spatula - HS_37_KUBMART020562, For Dosa, Roti & Paratha, Silver, Standard",499,https://www.bigbasket.com/media/uploads/p/l/40243007_1-kuber-industries-stainless-steel-turnerspatula-hs_37_kubmart020562-for-dosa-roti-paratha-silver-standard.jpg,"Kitchen, Garden & Pets",ITEM7667,kg,499,310,Stores-WH
Item,"Stainless Steel Pakkad/Sansi/Tong - Kitchen Tool, Utility Holder, Silver",339,https://www.bigbasket.com/media/uploads/p/l/40243020_1-kuber-industries-stainless-steel-pakkadsansitong-kitchen-tool-utility-holder-silver.jpg,"Kitchen, Garden & Pets",ITEM7668,kg,339,936,Stores-WH
Item,"Flower Printed PVC Place Mats With Tea Coaster Set - Stain Resistant, Anti-Skid, Waterproof, Yellow",399,https://www.bigbasket.com/media/uploads/p/l/40243025_1-kuber-industries-flower-printed-pvc-place-mats-with-tea-coaster-set-stain-resistant-anti-skid-waterproof-yellow.jpg,"Kitchen, Garden & Pets",ITEM7669,kg,399,734,Stores-WH
Item,"Bone China Tea Cup Set - Indian Ceramic, Fine Quality, Handcrafted, Multicolour, Small Serving",740,https://www.bigbasket.com/media/uploads/p/l/40239990_1-femora-bone-china-tea-cup-set-indian-ceramic-fine-quality-handcrafted-multicolour-small-serving.jpg,"Kitchen, Garden & Pets",ITEM7670,kg,740,618,Stores-WH
Item,"Borosilicate Glass Food Storage Container - Rectangle,  Microwave Safe, For Kitchen & Office Use",1090,https://www.bigbasket.com/media/uploads/p/l/40239858_1-femora-borosilicate-glass-food-storage-container-rectangle-microwave-safe-for-kitchen-office-use.jpg,"Kitchen, Garden & Pets",ITEM7671,kg,1090,948,Stores-WH
Item,Precision Brush Oval Flat Eye,1000,https://www.bigbasket.com/media/uploads/p/l/40143778_1-makeup-revolution-precision-brush-oval-flat-eye.jpg,Beauty & Hygiene,ITEM7672,kg,1000,950,Stores-WH
Item,Apple Cider Vinegar with Mother,375,https://www.bigbasket.com/media/uploads/p/l/40176348_14-gooddiet-apple-cider-vinegar-with-mother.jpg,Gourmet & World Food,ITEM7673,kg,375,294,Stores-WH
Item,Apple Cider Vinegar with Mother & Honey,395,https://www.bigbasket.com/media/uploads/p/l/40176349_14-gooddiet-apple-cider-vinegar-with-mother-honey.jpg,Gourmet & World Food,ITEM7674,kg,395,855,Stores-WH
Item,Filtered Apple Cider Vinegar,175,https://www.bigbasket.com/media/uploads/p/l/40176350_15-gooddiet-apple-cider-vinegar-filtered.jpg,Gourmet & World Food,ITEM7675,kg,175,642,Stores-WH
Item,"LED Night Bulb Deco - 0.5W, Yellow",70,https://www.bigbasket.com/media/uploads/p/l/40212833_1-eveready-led-night-bulb-deco-05w-yellow.jpg,"Kitchen, Garden & Pets",ITEM7676,kg,70,278,Stores-WH
Item,Stainless Steel Transparent See Through Container - Silver,1449,https://www.bigbasket.com/media/uploads/p/l/40210786_1-hazel-stainless-steel-transparent-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7677,kg,1449,323,Stores-WH
Item,Stainless Steel Transparent See Through Container - Silver,1619,https://www.bigbasket.com/media/uploads/p/l/40210835_1-hazel-stainless-steel-transparent-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7678,kg,1619,846,Stores-WH
Item,Stainless Steel Transparent See Through Container - Silver,2089,https://www.bigbasket.com/media/uploads/p/l/40210844_1-hazel-stainless-steel-transparent-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7679,kg,2089,146,Stores-WH
Item,Stainless Steel Transparent See Through Container - Silver,1659,https://www.bigbasket.com/media/uploads/p/l/40210838_1-hazel-stainless-steel-transparent-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7680,kg,1659,831,Stores-WH
Item,Stainless Steel Transparent See Through Container - Silver,1259,https://www.bigbasket.com/media/uploads/p/l/40210783_1-hazel-stainless-steel-transparent-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7681,kg,1259,354,Stores-WH
Item,Stainless Steel Hammered Finish Transparent Glossy See Through Container - Silver,1769,https://www.bigbasket.com/media/uploads/p/l/40210824_1-hazel-stainless-steel-halered-finish-transparent-glossy-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7682,kg,1769,423,Stores-WH
Item,Stainless Steel Hammered Finish Transparent Glossy See Through Container - Silver,2269,https://www.bigbasket.com/media/uploads/p/l/40210818_1-hazel-stainless-steel-halered-finish-transparent-glossy-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7683,kg,2269,265,Stores-WH
Item,Stainless Steel Hammered Finish Transparent Glossy See Through Container - Silver,1909,https://www.bigbasket.com/media/uploads/p/l/40210821_1-hazel-stainless-steel-halered-finish-transparent-glossy-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7684,kg,1909,372,Stores-WH
Item,Stainless Steel Hammered Finish Glossy See Through Container - Silver,2279,https://www.bigbasket.com/media/uploads/p/l/40210832_1-hazel-stainless-steel-halered-finish-glossy-see-through-container-silver.jpg,"Kitchen, Garden & Pets",ITEM7685,kg,2279,227,Stores-WH
Item,Marble Chakla - Pol Pat Joint-Less,695,https://www.bigbasket.com/media/uploads/p/l/40212023_1-stoneware-marble-chakla-pol-pat-joint-less.jpg,"Kitchen, Garden & Pets",ITEM7686,kg,695,713,Stores-WH
Item,"Green Coconut Opener-Driller, Stainless Steel",499,https://www.bigbasket.com/media/uploads/p/l/40212922_2-superr-ezzy-green-coconut-opener-driller-stainless-steel.jpg,"Kitchen, Garden & Pets",ITEM7687,kg,499,270,Stores-WH
Item,1 Burner Eco Standard Stainless Steel Cook Top Gas Stove - Manual Ignition,2395,https://www.bigbasket.com/media/uploads/p/l/40212800_1-surya-flame-1-burner-eco-standard-stainless-steel-cook-top-gas-stove-manual-ignition.jpg,"Kitchen, Garden & Pets",ITEM7688,kg,2395,566,Stores-WH
Item,2 Burner Eco Delux Stainless Steel Cook Top Gas Stove - Manual Ignition,2995,https://www.bigbasket.com/media/uploads/p/l/40212801_2-surya-flame-2-burner-eco-delux-stainless-steel-cook-top-gas-stove-manual-ignition.jpg,"Kitchen, Garden & Pets",ITEM7689,kg,2995,854,Stores-WH
Item,3 Burner Glaze MS Cook Top Gas Stove - Manual Ignition,7345,https://www.bigbasket.com/media/uploads/p/l/40212803_2-surya-flame-3-burner-glaze-ms-cook-top-gas-stove-manual-ignition.jpg,"Kitchen, Garden & Pets",ITEM7690,kg,7345,404,Stores-WH
Item,4 Burner Glaze MS Cook Top Gas Stove - Manual Ignition,8595,https://www.bigbasket.com/media/uploads/p/l/40212804_2-surya-flame-4-burner-glaze-ms-cook-top-gas-stove-manual-ignition.jpg,"Kitchen, Garden & Pets",ITEM7691,kg,8595,728,Stores-WH
Item,3 Burner Crystal MS Cook Top Gas Stove - Manual Ignition,6345,https://www.bigbasket.com/media/uploads/p/l/40212805_1-surya-flame-3-burner-crystal-ms-cook-top-gas-stove-manual-ignition.jpg,"Kitchen, Garden & Pets",ITEM7692,kg,6345,498,Stores-WH
Item,Momo Maker / Vegetable Steamer - Steel,2499,https://www.bigbasket.com/media/uploads/p/l/40212133_1-tallboy-momo-maker-vegetable-steamer-steel.jpg,"Kitchen, Garden & Pets",ITEM7693,kg,2499,168,Stores-WH
Item,"Crispy Chicken Pops - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",229,https://www.bigbasket.com/media/uploads/p/l/40250792_1-fresho-crispy-chicken-pops-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM7694,kg,229,347,Stores-WH
Item,"Crispy Chicken Pops - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",410,https://www.bigbasket.com/media/uploads/p/l/40250791_1-fresho-crispy-chicken-pops-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM7695,kg,410,69,Stores-WH
Item,"Crispy Chicken Supreme - Juicy Texture, With Natural Ingredients, No Preservatives",410,https://www.bigbasket.com/media/uploads/p/l/40250793_1-fresho-crispy-chicken-supreme-juicy-texture-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM7696,kg,410,279,Stores-WH
Item,"Crispy Chicken Supreme - Juicy Texture, With Natural Ingredients, No Preservatives",278,https://www.bigbasket.com/media/uploads/p/l/40250794_1-fresho-crispy-chicken-supreme-juicy-texture-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM7697,kg,278,502,Stores-WH
Item,"Crispy Chicken Wings - Juicy Texture, With Natural Ingredients, No Preservatives",328,https://www.bigbasket.com/media/uploads/p/l/40250795_1-fresho-crispy-chicken-wings-juicy-texture-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM7698,kg,328,885,Stores-WH
Item,"Crispy Chicken Wings - Juicy Texture, With Natural Ingredients, No Preservatives",179,https://www.bigbasket.com/media/uploads/p/l/40250796_1-fresho-crispy-chicken-wings-juicy-texture-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM7699,kg,179,560,Stores-WH
Item,Coffee/Chai Mug Set - Smart - 100% Melamine - Red,818,https://www.bigbasket.com/media/uploads/p/l/40065961_4-iveo-chai100-melamine-smart-coffee-mug-set-red.jpg,"Kitchen, Garden & Pets",ITEM7700,kg,818,162,Stores-WH
Item,Street Wear Matte Nail Enamel,140,https://www.bigbasket.com/media/uploads/p/l/40153072_2-street-wear-street-wear-matte-nail-enamel.jpg,Beauty & Hygiene,ITEM7701,kg,140,637,Stores-WH
Item,Ashwagandha Churna,94,https://www.bigbasket.com/media/uploads/p/l/40190614_1-dabur-ashwagandha-churna.jpg,Beauty & Hygiene,ITEM7702,kg,94,826,Stores-WH
Item,"Gentleman Stellar Spice Body Perfume - The Elite Collection, Inspired By English Fragrance",249,https://www.bigbasket.com/media/uploads/p/l/40253418_1-yardley-london-gentleman-stellar-spice-body-perfume-the-elite-collection-inspired-by-english-fragrance.jpg,Beauty & Hygiene,ITEM7703,kg,249,781,Stores-WH
Item,"Yara Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",2500,https://www.bigbasket.com/media/uploads/p/l/40251731_1-lattafa-yara-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,Beauty & Hygiene,ITEM7704,kg,2500,341,Stores-WH
Item,"Washwashah Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",999,https://www.bigbasket.com/media/uploads/p/l/40251733_1-lattafa-washwashah-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,Beauty & Hygiene,ITEM7705,kg,999,698,Stores-WH
Item,"Stainless Steel Cookware Set - Saucepan & Tope, Induction Base, Heat-Resistant, Silver",795,https://www.bigbasket.com/media/uploads/p/l/40254256_1-wellberg-stainless-steel-cookware-set-saucepan-tope-induction-base-heat-resistant-silver.jpg,"Kitchen, Garden & Pets",ITEM7706,kg,795,978,Stores-WH
